route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
175,0000000052024090920250627,0003206342024090920250627,Dro,1,SHAPE00709
636,0000000022024090920250627,0003206442024090920250627,Tione. Autostazione,1,SHAPE00406
507,0000000092024090920250627,0003220962024090920250627,Ala. Staz. Fs.,0,SHAPE00266
336,0000000022024090920250627,0003244622024090920250627,Peio,0,SHAPE01106
136,0000000062024090920250627,0003192752024090920250627,Cavalese. Autostazione,0,SHAPE00850
634,0000000092024090920250627,0003217252024090920250627,Nago,1,SHAPE00808
520,0000000072024090920250627,0003231872024090920250627,Trento. Autostazione,1,SHAPE03376
366,0000000072024090920250627,0003252592024090920250627,Cles. Autostazione,0,SHAPE00154
522,0000000072024090920250627,0003229392024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE00972
233,0000000042024090920250627,0003219942024090920250627,Loc. Cazzanelli di Cornè,0,SHAPE03370
231,0000000062024090920250627,0003222112024090920250627,Brentonico,0,SHAPE01158
322,0000000052024090920250627,0003208152024090920250627,Masi di Sotto,0,SHAPE02097
73,0000000062024090920250627,0003202092024090920250627,Montagne. Binio,0,SHAPE02187
340,0000000092024090920250627,0003199252024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00897
695,0000000022024093020241130,0003264322024093020241130,Trento. Staz. Fs,1,
80,0000000052024090920250627,0003203382024090920250627,M. Terlago. Htl 2 Laghi,0,SHAPE00073
151,0000000022024102120250627,0003265122024102120250627,Bosco di Civezzano,0,SHAPE00488
136,0000004512024090920250627,0003192172024090920250627,Cavalese. Autostazione,0,SHAPE01220
695,0000000072024093020241130,0003264362024093020241130,Trento. Staz. Fs,1,
184,0000000052024090920250627,0003227222024090920250627,Torcegno,0,SHAPE00326
552,0000000062024090920250627,0003234092024090920250627,Pergine V. Intermodale,1,SHAPE00095
562,0000000042024090920250627,0003234322024090920250627,Pergine V. Intermodale,1,SHAPE02117
196,0000006272024090920250627,0003221802024090920250627,Folgaria. P.Le N.Unite,0,SHAPE01188
368,0000000062024090920250627,0003249052024090920250627,Cles. Autostazione,1,SHAPE01024
345,0000005902024090920250627,0003240492024090920250627,Mezzolombardo,1,SHAPE02173
98,0000000022024090920250627,0003230062024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01146
194,0000000062024090920250627,0003221152024090920250627,Villa Lagarina-Via Magrè,1,SHAPE02007
116,0000000062024090920250627,0003238632024090920250627,Passo Gobbera,0,SHAPE03347
503,0000000062024090920250627,0003216432024090920250627,Ala. Via Malfatti.,0,SHAPE00629
695,0000000072024093020241130,0003264222024093020241130,Trento. Staz. Fs,1,
161,0000000022024090920250627,0003202152024090920250627,Ponte Arche Autostazione,1,SHAPE02743
76,0000004512024090920250627,0003203062024090920250627,Trento. Autostazione,1,SHAPE00656
233,0000000062024090920250627,0003223172024090920250627,Brentonico,0,SHAPE01049
63,0000006372024090920250627,0003200072024090920250627,Montesover,1,SHAPE00252
1,0000000062024090920250627,0003196182024090920250627,Penia Alta,0,SHAPE01222
235,0000000062024090920250627,0003220032024090920250627,Nomesino,0,SHAPE01101
336,0000000072024090920250627,0003244742024090920250627,Mezzana. Staz Ftm,1,SHAPE00447
520,0000000822024090920250627,0003229152024090920250627,Borgo V. Valli,0,SHAPE00014
332,0000006212024120820250316,0003245002024120820250316,Fucine,1,SHAPE02056
1,0000000052024090920250627,0003193532024090920250627,Penia Alta,0,SHAPE03480
526,0000000022024090920250627,0003222262024090920250627,Vigolo Vattaro,0,SHAPE01102
134,0000004512024090920250627,0003207552024090920250627,Riva Del G.Autostazione,0,SHAPE00530
703,0000000822024090920250627,0003242622024090920250627,Mezzolombardo. Sc. Media,0,SHAPE01925
157,0000000072024090920250627,0003210712024090920250627,Tione. Autostazione,1,SHAPE00196
345,0000000072024090920250627,0003240552024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00336
638,0000000022024090920250627,0003260512024090920250627,Cavalese. Autostazione,0,SHAPE00167
78,0000000062024090920250627,0003204732024090920250627,Vezzano. Sud,1,SHAPE01373
507,0000000092024090920250627,0003225772024090920250627,Avio. Via M.Baldo,0,SHAPE01255
332,0000006202024120820250316,0003245042024120820250316,Fucine,1,SHAPE02056
231,0000000042024102520250627,0003265312024102520250627,Saccone,0,SHAPE01195
153,0000000052024090920250627,0003207792024090920250627,Ville Del Monte,1,SHAPE00595
375,0000000062024090920250627,0003244962024090920250627,Cles. Piazza Fiera,1,SHAPE01272
364,0000000022024090920250627,0003241782024090920250627,Fondo. Via Garibaldi,0,SHAPE00001
132,0000000062024090920250627,0003229492024090920250627,Ronchi Valsugana,0,SHAPE00389
198,0000000022024090920250627,0003218382024090920250627,Folgaria. Via Battisti,0,SHAPE00347
167,0000000042024090920250627,0003200932024090920250627,Pieve di Bono,1,SHAPE02882
324,0000000072024090920250627,0003245152024090920250627,Somrabbi,0,SHAPE00047
693,0000000022024090920250627,0003259232024090920250627,Borgo Valsugana-C.Intermodale,0,
562,0000000022024090920250627,0003230782024090920250627,Susa',0,SHAPE00496
203,0000000062024090920250627,0003223722024090920250627,Rovereto. Via Paoli,1,SHAPE01856
102,0000004512024090920250627,0003238062024090920250627,Feltre. Staz. Fs,0,SHAPE00490
76,0000000022024090920250627,0003202912024090920250627,Trento. Autostazione,1,SHAPE00656
138,0000000022024090920250627,0003232322024090920250627,Faida,0,SHAPE00208
171,0000000052024090920250627,0003201362024090920250627,Riva Del G.Autostazione,1,SHAPE03014
198,0000000042024090920250627,0003221072024090920250627,Zoreri-Soldati,0,SHAPE00030
215,0000000062024090920250627,0003215572024090920250627,Rovereto. Via Manzoni,1,SHAPE00061
153,0000000062024090920250627,0003202982024090920250627,Ponte Arche Autostazione,0,SHAPE00860
634,0000000022024091620250627,0003263002024091620250627,Bolognano,0,SHAPE00124
175,0000000022024090920250627,0003204972024090920250627,Vigo Cavedine,0,SHAPE01597
343,0000000022024090920250627,0003197392024090920250627,Mezzocorona-Staz.Fs,1,SHAPE01509
80,0000000022024090920250627,0003208072024090920250627,Trento Forte Bus De Vela,1,SHAPE03157
215,0000000092024090920250627,0003214842024090920250627,Pian Delle Fugazze,0,SHAPE01896
215,0000000062024090920250627,0003222052024090920250627,Rovereto. Via Savioli,1,SHAPE01351
345,0000000062024090920250627,0003251592024090920250627,Mezzocorona. Scuole Medie,0,SHAPE01741
636,0000000072024090920250627,0003206232024090920250627,Tione. Autostazione,1,SHAPE00406
96,0000000052024090920250627,0003225962024090920250627,Bedollo,1,SHAPE01854
184,0000004512024090920250627,0003226992024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01839
520,0000000022024090920250627,0003228762024090920250627,Levico T. Via Avancini,0,SHAPE00407
366,0000005902024090920250627,0003242822024090920250627,Cles. Autostazione,0,SHAPE00154
84,0000000052024090920250627,0003226062024090920250627,Centrale di Bedollo,1,SHAPE00268
186,0000004512024090920250627,0003223802024090920250627,Centa,0,SHAPE00295
120,0000000022024090920250627,0003194432024090920250627,Scancio di Segonzano-Snack Bar,1,SHAPE00380
194,0000000022024090920250627,0003215602024090920250627,Rovereto. Rosmini-Monumento,1,SHAPE00419
375,0000000092024090920250627,0003242372024090920250627,Dermulo,1,SHAPE01151
186,0000000042024090920250627,0003218132024090920250627,Lavarone Cappella,0,SHAPE00792
345,0000000072024090920250627,0003240252024090920250627,Molveno,0,SHAPE00017
164,0000000062024090920250627,0003200962024090920250627,Castel Condino,0,SHAPE03380
395,0000000052024090920250627,0003248092024090920250627,Mezzolombardo,1,SHAPE00572
552,0000000052024090920250627,0003230952024090920250627,Roncogno,0,SHAPE01038
108,0000000302024090920250627,0003237212024090920250627,Arten,1,SHAPE02578
71,0000000022024090920250627,0003209362024090920250627,Ponte Arche Autostazione,1,SHAPE00033
636,0000000022024090920250627,0003212712024090920250627,Trento. Autostazione,1,SHAPE00552
198,0000000072024122620250323,0003221042024122620250323,Serrada. Via Pasubio,1,SHAPE01045
73,0000000092024090920250627,0003202112024090920250627,Montagne. Binio,0,SHAPE00011
198,0000000022024090920250627,0003214502024090920250627,Folgaria. Via Battisti,0,SHAPE00320
157,0000000022024090920250627,0003203842024090920250627,Tione. Autostazione,1,SHAPE00847
640,0000000022024090920250627,0003234542024090920250627,Via S.Pietro 82-Villa Rosa,0,SHAPE00207
233,0000000052024090920250627,0003219882024090920250627,Loc. Cazzanelli di Cornè,0,SHAPE00007
235,0000000822024090920250627,0003219752024090920250627,Valle S. Felice,1,SHAPE00314
322,0000000052024090920250627,0003208112024090920250627,Vigo Cavedine,1,SHAPE02454
345,0000000072024090920250627,0003240472024090920250627,Molveno,0,SHAPE00445
340,0000000052024090920250627,0003199212024090920250627,Rovere'. Trentinalatte,0,SHAPE00098
397,0000000052024090920250627,0003243782024090920250627,Cles. Autostazione,1,SHAPE03326
1,0000000072024090920250627,0003195872024090920250627,Penia. Str. Pian Trevisan,0,SHAPE00758
120,0000000092024102120250627,0003265162024102120250627,Trento. Autostazione,1,SHAPE00248
76,0000000022024090920250627,0003203172024090920250627,Trento. Autostazione,1,SHAPE01202
340,0000000822024090920250627,0003199272024090920250627,Rovere'. Trentinalatte,0,SHAPE01020
157,0000000022024090920250627,0003203922024090920250627,Tione. Autostazione,1,SHAPE00847
300,0000000052024090920250627,0003198062024090920250627,Pergine V. P.Gavazzi,1,SHAPE00751
184,0000000042024090920250627,0003227262024090920250627,Torcegno,0,SHAPE00630
198,0000000022024090920250627,0003218642024090920250627,Serrada. Via Pasubio,1,SHAPE01045
336,0000000072024090920250627,0003245072024090920250627,Male',1,SHAPE01067
67,0000000062024090920250627,0003191922024090920250627,Cavalese. Autostazione,1,SHAPE00814
640,0000004512024090920250627,0003234362024090920250627,Pergine V. Intermodale,1,SHAPE00411
90,0000000052024090920250627,0003231582024090920250627,Loc. Lochere,0,SHAPE02991
198,0000000072024122620250323,0003220992024122620250323,Folgaria. P.Le N.Unite,0,SHAPE02035
186,0000004512024090920250627,0003223602024090920250627,Centa,0,SHAPE00295
196,0000000022024090920250627,0003213902024090920250627,Rovereto. Staz. Fs,1,SHAPE01528
507,0000004512024090920250627,0003216472024090920250627,Avio. Via M.Baldo,0,SHAPE00967
60,0000000042024090920250627,0003195392024090920250627,Palu' di Giovo,0,SHAPE00111
395,0000000092024090920250627,0003248252024090920250627,Toss,0,SHAPE01534
161,0000000062024090920250627,0003208282024090920250627,Molveno. Via Nazionale 73,0,SHAPE00852
151,0000000042024090920250627,0003196892024090920250627,Bosco di Civezzano,0,SHAPE00488
1,0000000072024090920250627,0003192812024090920250627,Cavalese. Autostazione,1,SHAPE00319
215,0000000062024090920250627,0003215542024090920250627,Moscheri,1,SHAPE02311
520,0000000022024090920250627,0003228922024090920250627,Levico T. Via Avancini,0,SHAPE00407
233,0000000822024090920250627,0003219872024090920250627,Cazzano,0,SHAPE01914
364,0000000022024090920250627,0003241762024090920250627,Cles. Autostazione,1,SHAPE01242
332,0000006202024120820250316,0003244422024120820250316,Passo Tonale,0,SHAPE00050
186,0000000062024090920250627,0003222222024090920250627,Vigolo Vattaro,1,SHAPE02528
194,0000000092024090920250627,0003221442024090920250627,Aldeno,0,SHAPE00299
200,0000000042024090920250627,0003214092024090920250627,Loc. Cazzanelli di Cornè,0,SHAPE01910
634,0000000022024090920250627,0003217602024090920250627,Rovereto. Via Paoli,1,SHAPE03055
332,0000000092024090920250627,0003246632024090920250627,Vermiglio. Nord,0,SHAPE00473
196,0000000052024090920250627,0003219172024090920250627,Lavarone Cappella,0,SHAPE01971
507,0000000062024090920250627,0003220852024090920250627,Ala. Staz. Fs.,0,SHAPE00661
375,0000000072024090920250627,0003241492024090920250627,Cles. Autostazione,1,SHAPE00322
73,0000000062024090920250627,0003202612024090920250627,Preore-Loc.Signor,0,SHAPE00181
120,0000000022024090920250627,0003194372024090920250627,Cavalese. Autostazione,0,SHAPE00147
401,0000000822024090920250627,0003248982024090920250627,Tres Via Nazionale 33/24,0,SHAPE01261
80,0000000022024090920250627,0003203352024090920250627,M. Terlago. Htl 2 Laghi,0,SHAPE01402
76,0000000042024090920250627,0003203152024090920250627,Sardagna-Rotatoria,0,SHAPE00250
423,0000000022024090920250627,0003255202024090920250627,Riva Del G. Autostazione,0,SHAPE00421
375,0000000062024090920250627,0003242332024090920250627,Dermulo,1,SHAPE01958
503,0000000042024090920250627,0003216502024090920250627,Vò Sinistro-Passaggio Livello,0,SHAPE00123
171,0000000302024090920250627,0003201322024090920250627,Riva Del G.Autostazione,1,SHAPE03334
102,0000000822024090920250627,0003236542024090920250627,S.Martino di Castrozza,1,SHAPE00612
198,0000000052024090920250627,0003221032024090920250627,Zoreri-Soldati,0,SHAPE00043
134,0000000052024090920250627,0003208032024090920250627,Sarche. Centro Comm.,1,SHAPE00591
520,0000000062024090920250627,0003232072024090920250627,Levico T. Via Avancini,0,SHAPE02622
375,0000004512024090920250627,0003241552024090920250627,Fondo. Via Garibaldi,0,SHAPE01379
134,0000000022024090920250627,0003206272024090920250627,Riva Del G. Viale Martiri,0,SHAPE00162
522,0000000022024090920250627,0003228722024090920250627,Castello Tesino,0,SHAPE00468
181,0000004512024090920250627,0003216092024090920250627,Aldeno,1,SHAPE02110
316,0000004512024090920250627,0003191682024090920250627,Moena Albergo Trentino,1,SHAPE00735
401,0000000062024090920250627,0003251782024090920250627,Vervo'-Scuola Materna,0,SHAPE00355
175,0000000042024090920250627,0003204402024090920250627,Vezzano. Apt,1,SHAPE00091
157,0000000072024090920250627,0003210602024090920250627,Vestone,0,SHAPE00453
151,0000000042024090920250627,0003194472024090920250627,Trento. Autostazione,1,SHAPE00704
198,0000000502024090920250627,0003225792024090920250627,Rovereto. Staz. Fs,1,SHAPE00145
227,0000000052024090920250627,0003235822024090920250627,Caoria,1,SHAPE02434
117,0000000022024090920250627,0003192452024090920250627,Cavalese. Autostazione,0,SHAPE00529
169,0000000062024090920250627,0003226342024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE03182
110,0000000072024090920250627,0003220422024090920250627,Rovereto. Via Manzoni,0,SHAPE00449
332,0000000072024090920250627,0003244672024090920250627,Fucine,1,SHAPE02230
120,0000000822024090920250627,0003198162024090920250627,Trento. Autostazione,1,SHAPE00554
181,0000000042024090920250627,0003221482024090920250627,Garniga Vecchia,0,SHAPE00971
71,0000000022024090920250627,0003209322024090920250627,Tione. Autostazione,0,SHAPE00587
520,0000000092024090920250627,0003229032024090920250627,Trento. Autostazione,1,SHAPE00404
352,0000000022024090920250627,0003253352024090920250627,Trento Ftm,1,
328,0000000052024090920250627,0003244852024090920250627,Pellizzano,1,SHAPE00369
198,0000000052024090920250627,0003214542024090920250627,Folgaria. Via Battisti,0,SHAPE01674
60,0000000052024090920250627,0003196702024090920250627,Verla,1,SHAPE02309
98,0000000092024090920250627,0003233082024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01490
116,0000000822024090920250627,0003238912024090920250627,Fiera di Primiero,1,SHAPE00177
345,0000004512024090920250627,0003240432024090920250627,Grumo,1,SHAPE00763
636,0000000072024090920250627,0003202402024090920250627,Campo Carlo Magno,0,SHAPE00334
1,0000000022024090920250627,0003193582024090920250627,Penia. Str. Pian Trevisan,0,SHAPE01318
117,0000000062024090920250627,0003195642024090920250627,Varena,0,SHAPE01567
102,0000000062024090920250627,0003238822024090920250627,Fiera di Primiero,1,SHAPE03451
153,0000000022024090920250627,0003205792024090920250627,Ponte Arche Autostazione,0,SHAPE00714
326,0000006212024120820250316,0003245912024120820250316,Male',1,SHAPE00456
366,0000000022024090920250627,0003243372024090920250627,Mezzolombardo,1,SHAPE00342
110,0000000022024090920250627,0003217642024090920250627,Rovereto. Via Manzoni,0,SHAPE00040
220,0000000062024090920250627,0003221542024090920250627,Rovereto. Via Manzoni,1,SHAPE01488
110,0000004512024090920250627,0003219132024090920250627,Trento. Autostazione,1,SHAPE01140
375,0000000072024090920250627,0003241252024090920250627,Passo Mendola,0,SHAPE01313
188,0000000022024090920250627,0003230142024090920250627,Levico T. Via Avancini,0,SHAPE00089
171,0000000072024090920250627,0003201522024090920250627,Tiarno di Sopra,0,SHAPE00088
522,0000000052024090920250627,0003231952024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE02942
343,0000000022024090920250627,0003197322024090920250627,Mezzocorona Ferr.,1,SHAPE00141
